Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
75,GTD,Fabian Schiller,14,01:47.9,28:22.2,Green,Track,25.899,50.203,31.777
70,GTD,Marvin Kirchhofer,14,01:47.2,28:23.3,Green,Track,25.569,50.031,31.631
12,GTD,Aaron Telitz,14,01:47.8,28:26.8,Green,Track,25.388,50.394,31.995
93,GTD,Kyle Marcelli,14,01:47.4,28:27.6,Green,Track,25.53,50.245,31.662
57,GTD,Russell Ward,14,01:48.2,28:38.3,Green,Track,25.959,50.609,31.632
1,GTD,Madison Snow,14,01:48.8,28:38.4,Green,Track,25.642,50.931,32.234
44,GTD,John Potter,14,01:49.2,28:39.0,Green,Track,25.936,51.156,32.112
023,GTD,Alessio Rovera,14,01:48.4,28:39.7,Green,Track,25.456,50.98,31.923
27,GTD,Ian James,14,01:47.6,28:43.9,Green,Track,25.726,50.08,31.805
47,GTD,Giorgio Sernagiotto,14,01:49.5,28:46.9,Green,Track,25.489,51.761,32.224
96,GTD,Robby Foley,14,01:50.3,28:49.1,Green,Track,25.803,52.252,32.279
78,GTD,Misha Goikhberg,14,01:50.1,28:50.2,Green,Track,25.666,52.232,32.23
21,GTD,Simon Mann,14,01:50.4,28:50.4,Green,Track,26.061,52.14,32.192
66,GTD,Sheena Monk,14,01:50.5,28:51.0,Green,Track,25.923,52.036,32.533
83,GTD,Rahel Frey,14,01:50.9,28:51.7,Green,Track,25.907,52.625,32.322
16,GTD,Ryan Hardwick,14,01:51.0,29:02.2,Green,Track,26.272,51.803,32.969
42,GTD,Alessio Deledda,14,01:51.1,29:02.5,Green,Track,26.326,51.9,32.827
77,GTD,Alan Brynjolfsson,14,01:51.2,29:05.3,Green,Track,25.991,52.138,33.085
80,GTD,PJ Hyett,12,01:50.8,29:07.7,Green,Track,26.103,51.854,32.878
91,GTD,Alan Metni,14,01:50.7,29:08.8,Green,Track,26.001,51.822,32.911
92,GTD,David Brule,14,01:53.3,29:20.1,Green,Track,26.642,53.129,33.559
19,GTD,Claudio Schiavoni,14,01:53.7,29:23.6,Green,Track,28.186,52.407,33.141
32,GTD,Mike Skeen,15,01:47.9,30:09.7,Green,Track,25.769,50.1,31.993
75,GTD,Fabian Schiller,15,01:48.0,30:10.2,Green,Track,26.063,50.126,31.827
70,GTD,Marvin Kirchhofer,15,01:47.8,30:11.2,Green,Track,25.865,50.246,31.715
12,GTD,Aaron Telitz,15,01:47.9,30:14.7,Green,Track,25.52,50.525,31.901
93,GTD,Kyle Marcelli,15,01:47.6,30:15.2,Green,Track,25.365,50.036,32.227
57,GTD,Russell Ward,15,01:47.6,30:25.9,Green,Track,25.408,50.27,31.914
1,GTD,Madison Snow,15,01:49.0,30:27.4,Green,Track,25.931,50.77,32.267
44,GTD,John Potter,15,01:48.5,30:27.5,Green,Track,25.895,50.346,32.291
023,GTD,Alessio Rovera,15,01:48.8,30:28.5,Green,Track,25.677,51.131,31.944
27,GTD,Ian James,15,01:47.5,30:31.4,Green,Track,25.578,50.168,31.779
47,GTD,Giorgio Sernagiotto,15,01:48.5,30:35.4,Green,Track,25.432,50.774,32.267
96,GTD,Robby Foley,15,01:49.0,30:38.1,Green,Track,25.666,51.067,32.25
78,GTD,Misha Goikhberg,15,01:49.0,30:39.1,Green,Track,25.861,50.972,32.129
21,GTD,Simon Mann,15,01:48.9,30:39.3,Green,Track,25.947,50.913,32.026
66,GTD,Sheena Monk,15,01:48.8,30:39.8,Green,Track,25.861,50.682,32.234
83,GTD,Rahel Frey,15,01:48.2,30:39.9,Green,Track,25.555,50.84,31.847
16,GTD,Ryan Hardwick,15,01:50.2,30:52.4,Green,Track,25.889,51.484,32.856
42,GTD,Alessio Deledda,15,01:50.4,30:52.9,Green,Track,26.125,51.555,32.683
77,GTD,Alan Brynjolfsson,15,01:50.9,30:56.1,Green,Track,26.174,51.625,33.066
80,GTD,PJ Hyett,13,01:51.1,30:58.8,Green,Track,26.384,51.98,32.705
91,GTD,Alan Metni,15,01:51.2,30:59.9,Green,Track,26.465,51.735,32.978
92,GTD,David Brule,15,01:52.5,31:12.5,Green,Track,26.46,52.374,33.621
19,GTD,Claudio Schiavoni,15,01:52.4,31:15.9,Green,Track,27.624,51.819,32.932
32,GTD,Mike Skeen,16,01:47.5,31:57.2,Green,Track,25.466,50.269,31.815
75,GTD,Fabian Schiller,16,01:47.4,31:57.6,Green,Track,25.398,50.116,31.846
70,GTD,Marvin Kirchhofer,16,01:47.7,31:58.9,Green,Track,25.766,50.287,31.659
12,GTD,Aaron Telitz,16,01:48.3,32:03.0,Green,Track,25.852,50.589,31.872
93,GTD,Kyle Marcelli,16,01:48.2,32:03.4,Green,Track,25.612,50.669,31.934
57,GTD,Russell Ward,16,01:47.9,32:13.8,Green,Track,25.589,50.307,32.031
1,GTD,Madison Snow,16,01:49.9,32:17.3,Green,Track,25.854,50.81,33.265
44,GTD,John Potter,16,01:50.3,32:17.8,Green,Track,26.192,50.349,33.725
023,GTD,Alessio Rovera,16,01:49.3,32:17.8,Green,Track,25.692,51.033,32.612
27,GTD,Ian James,16,01:47.7,32:19.2,Green,Track,25.859,50.138,31.736
47,GTD,Giorgio Sernagiotto,16,01:48.4,32:23.8,Green,Track,25.487,50.769,32.127
96,GTD,Robby Foley,16,01:49.0,32:27.1,Green,Track,25.797,51.116,32.103
78,GTD,Misha Goikhberg,16,01:49.0,32:28.1,Green,Track,25.581,50.984,32.388
21,GTD,Simon Mann,16,01:49.1,32:28.4,Green,Track,25.903,50.738,32.411
83,GTD,Rahel Frey,16,01:48.7,32:28.6,Green,Track,25.534,50.851,32.338
66,GTD,Sheena Monk,16,01:49.3,32:29.1,Green,Track,26.182,50.65,32.467
42,GTD,Alessio Deledda,16,01:50.0,32:42.9,Green,Track,25.917,51.378,32.704
16,GTD,Ryan Hardwick,16,01:51.9,32:44.4,Green,Track,26.571,52.453,32.916
77,GTD,Alan Brynjolfsson,16,01:53.8,32:49.9,Green,Track,27.492,52.341,33.935
80,GTD,PJ Hyett,14,01:51.7,32:50.5,Green,Track,26.797,52.008,32.942
91,GTD,Alan Metni,16,01:51.6,32:51.5,Green,Track,26.741,51.899,32.917
92,GTD,David Brule,16,01:52.5,33:05.0,Green,Track,26.765,52.196,33.495
19,GTD,Claudio Schiavoni,16,01:52.6,33:08.5,Green,Track,26.209,53.122,33.266
32,GTD,Mike Skeen,17,01:47.6,33:44.8,Green,Track,25.411,50.214,31.959
75,GTD,Fabian Schiller,17,01:47.4,33:44.9,Green,Track,25.515,50.077,31.78
70,GTD,Marvin Kirchhofer,17,01:47.9,33:46.8,Green,Track,26.037,50.228,31.659
12,GTD,Aaron Telitz,17,01:47.8,33:50.8,Green,Track,25.498,50.477,31.812
93,GTD,Kyle Marcelli,17,01:47.8,33:51.3,Green,Track,25.525,50.319,31.987
57,GTD,Russell Ward,17,01:48.1,34:01.9,Green,Track,25.641,50.403,32.044
1,GTD,Madison Snow,17,01:48.7,34:06.0,Green,Track,25.641,50.849,32.238
44,GTD,John Potter,17,01:48.7,34:06.5,Green,Track,26.115,50.578,32.035
023,GTD,Alessio Rovera,17,01:49.5,34:07.4,Green,Track,26.354,51.185,31.991
27,GTD,Ian James,17,01:48.3,34:07.4,Green,Track,25.798,50.664,31.799
47,GTD,Giorgio Sernagiotto,17,01:48.5,34:12.3,Green,Track,25.395,50.869,32.236
96,GTD,Robby Foley,17,01:49.2,34:16.3,Green,Track,25.801,51.104,32.257
78,GTD,Misha Goikhberg,17,01:48.8,34:16.9,Green,Track,25.66,50.983,32.159
83,GTD,Rahel Frey,17,01:49.2,34:17.8,Green,Track,25.852,51.268,32.055
21,GTD,Simon Mann,17,01:50.4,34:18.8,Green,Track,26.067,51.827,32.522
66,GTD,Sheena Monk,17,01:50.2,34:19.3,Green,Track,25.854,51.539,32.854
42,GTD,Alessio Deledda,17,01:50.1,34:33.0,Green,Track,25.886,51.516,32.726
16,GTD,Ryan Hardwick,17,01:51.5,34:35.8,Green,Track,26.56,51.934,32.981
77,GTD,Alan Brynjolfsson,17,01:52.3,34:42.2,Green,Track,26.877,52.315,33.147
80,GTD,PJ Hyett,15,01:52.0,34:42.6,Green,Track,26.747,52.033,33.242
91,GTD,Alan Metni,17,01:51.3,34:42.7,Green,Track,26.503,51.917,32.835
92,GTD,David Brule,17,01:52.2,34:57.2,Green,Track,26.978,51.879,33.389
19,GTD,Claudio Schiavoni,17,01:54.3,35:02.8,Green,Track,26.365,53.992,33.898
32,GTD,Mike Skeen,18,01:47.7,35:32.5,Green,Track,25.592,50.219,31.931
75,GTD,Fabian Schiller,18,01:47.7,35:32.7,Green,Track,25.823,50.124,31.791
70,GTD,Marvin Kirchhofer,18,01:48.0,35:34.8,Green,Track,25.824,50.531,31.603
12,GTD,Aaron Telitz,18,01:48.0,35:38.8,Green,Track,25.56,50.533,31.901
93,GTD,Kyle Marcelli,18,01:47.7,35:39.0,Green,Track,25.567,50.307,31.833
57,GTD,Russell Ward,18,01:48.2,35:50.1,Green,Track,25.655,50.49,32.009
1,GTD,Madison Snow,18,01:49.0,35:55.0,Green,Track,25.795,50.835,32.326
44,GTD,John Potter,18,01:48.5,35:55.0,Green,Track,25.895,50.553,32.007
27,GTD,Ian James,18,01:48.5,35:55.9,Green,Track,26.518,50.188,31.795
023,GTD,Alessio Rovera,18,01:49.5,35:56.9,Green,Track,25.662,51.417,32.427
47,GTD,Giorgio Sernagiotto,18,01:48.3,36:00.6,Green,Track,25.428,50.864,32.041
96,GTD,Robby Foley,18,01:49.1,36:05.4,Green,Track,25.823,51.148,32.122
78,GTD,Misha Goikhberg,18,01:49.0,36:05.9,Green,Track,25.777,50.902,32.37
83,GTD,Rahel Frey,18,01:48.4,36:06.2,Green,Track,25.467,50.727,32.23
21,GTD,Simon Mann,18,01:48.8,36:07.6,Green,Track,25.656,50.783,32.409
66,GTD,Sheena Monk,18,01:48.8,36:08.1,Green,Track,25.69,50.502,32.575
42,GTD,Alessio Deledda,18,01:50.9,36:23.9,Green,Track,25.925,51.736,33.25
16,GTD,Ryan Hardwick,18,01:51.2,36:27.0,Green,Track,26.277,52.011,32.891
80,GTD,PJ Hyett,16,01:52.0,36:34.6,Green,Track,27.252,51.895,32.872
77,GTD,Alan Brynjolfsson,18,01:53.2,36:35.4,Green,Track,27.071,53.02,33.095
91,GTD,Alan Metni,18,01:53.6,36:36.4,Green,Track,27.92,52.682,33.021
92,GTD,David Brule,18,01:52.7,36:49.9,Green,Track,26.202,53.098,33.431
19,GTD,Claudio Schiavoni,18,01:52.3,36:55.1,Green,Track,27.237,51.963,33.14
32,GTD,Mike Skeen,19,01:48.0,37:20.6,Green,Track,25.639,50.38,32.01
75,GTD,Fabian Schiller,19,01:48.4,37:21.1,Green,Track,25.657,50.478,32.238
70,GTD,Marvin Kirchhofer,19,01:47.7,37:22.4,Green,Track,25.693,50.371,31.6
93,GTD,Kyle Marcelli,19,01:48.0,37:27.0,Green,Track,25.883,50.355,31.796
12,GTD,Aaron Telitz,19,01:48.6,37:27.4,Green,Track,25.792,50.71,32.049
57,GTD,Russell Ward,19,01:48.5,37:38.6,Green,Track,25.691,50.699,32.152
44,GTD,John Potter,19,01:48.7,37:43.6,Green,Track,25.992,50.635,32.051
27,GTD,Ian James,19,01:48.2,37:44.2,Green,Track,25.96,50.398,31.882
1,GTD,Madison Snow,19,01:50.1,37:45.1,Green,Track,26.361,51.14,32.577
023,GTD,Alessio Rovera,19,01:48.9,37:45.7,Green,Track,25.62,51.146,32.085
47,GTD,Giorgio Sernagiotto,19,01:48.4,37:49.0,Green,Track,25.385,50.732,32.309
96,GTD,Robby Foley,19,01:49.4,37:54.8,Green,Track,25.909,51.07,32.393
78,GTD,Misha Goikhberg,19,01:49.2,37:55.2,Green,Track,25.645,50.989,32.597
83,GTD,Rahel Frey,19,01:49.7,37:55.9,Green,Track,25.86,51.362,32.428
21,GTD,Simon Mann,19,01:48.5,37:56.2,Green,Track,25.532,50.753,32.263
66,GTD,Sheena Monk,19,01:49.1,37:57.2,Green,Track,25.717,51.025,32.392
42,GTD,Alessio Deledda,19,01:50.6,38:14.5,Green,Track,26.277,51.656,32.705
16,GTD,Ryan Hardwick,19,01:52.1,38:19.1,Green,Track,26.986,51.906,33.166
80,GTD,PJ Hyett,17,01:52.0,38:26.5,Green,Track,26.936,52.028,32.994
77,GTD,Alan Brynjolfsson,19,01:52.3,38:27.7,Green,Track,26.923,52.223,33.125
91,GTD,Alan Metni,19,01:51.7,38:28.0,Green,Track,26.581,51.943,33.127
92,GTD,David Brule,19,01:53.3,38:43.2,Green,Track,26.877,52.724,33.675
19,GTD,Claudio Schiavoni,19,01:51.0,38:46.1,Green,Track,26.039,51.785,33.193
32,GTD,Mike Skeen,20,01:47.9,39:08.5,Green,Track,25.518,50.412,32.011
75,GTD,Fabian Schiller,20,01:48.4,39:09.4,Green,Track,26.021,50.48,31.886
70,GTD,Marvin Kirchhofer,20,01:47.9,39:10.4,Green,Track,25.756,50.3,31.866
93,GTD,Kyle Marcelli,20,01:47.1,39:14.0,Green,Track,25.393,49.981,31.68
12,GTD,Aaron Telitz,20,01:48.0,39:15.4,Green,Track,25.771,50.475,31.78
57,GTD,Russell Ward,20,01:48.3,39:26.9,Green,Track,25.703,50.64,31.992
44,GTD,John Potter,20,01:48.3,39:31.9,Green,Track,25.722,50.398,32.137
27,GTD,Ian James,20,01:48.1,39:32.3,Green,Track,25.696,50.662,31.753
023,GTD,Alessio Rovera,20,01:49.0,39:34.7,Green,Track,25.581,51.155,32.252
1,GTD,Madison Snow,20,01:49.7,39:34.8,Green,Track,25.743,51.001,32.992
47,GTD,Giorgio Sernagiotto,20,01:49.0,39:38.0,Green,Track,25.694,50.93,32.351
96,GTD,Robby Foley,20,01:50.2,39:45.0,Green,Track,26.208,51.64,32.395
78,GTD,Misha Goikhberg,20,01:50.3,39:45.5,Green,Track,26.167,51.764,32.385
83,GTD,Rahel Frey,20,01:50.4,39:46.3,Green,Track,26.331,51.443,32.586
21,GTD,Simon Mann,20,01:50.3,39:46.4,Green,Track,26.548,51.269,32.437
66,GTD,Sheena Monk,20,01:49.7,39:46.9,Green,Track,26.101,51.086,32.463
42,GTD,Alessio Deledda,20,01:49.6,40:04.2,Green,Track,25.935,51.198,32.509
16,GTD,Ryan Hardwick,20,01:51.2,40:10.2,Green,Track,26.437,51.782,32.948
80,GTD,PJ Hyett,18,01:50.9,40:17.5,Green,Track,26.243,51.948,32.731
77,GTD,Alan Brynjolfsson,20,01:51.6,40:19.3,Green,Track,26.127,52.408,33.045
91,GTD,Alan Metni,20,01:51.4,40:19.5,Green,Track,26.489,52.002,32.959
92,GTD,David Brule,20,01:53.0,40:36.2,Green,Track,26.392,53.002,33.617
19,GTD,Claudio Schiavoni,20,02:03.4,40:49.5,Green,Track,26.455,63.686,33.223
32,GTD,Mike Skeen,21,01:47.9,40:56.4,Green,Track,25.597,50.306,32.008
75,GTD,Fabian Schiller,21,01:47.6,40:57.0,Green,Track,25.489,50.298,31.792
70,GTD,Marvin Kirchhofer,21,01:47.7,40:58.0,Green,Track,25.608,50.309,31.755
93,GTD,Kyle Marcelli,21,01:47.1,41:01.2,Green,Track,25.326,50.135,31.671
12,GTD,Aaron Telitz,21,01:49.5,41:04.9,Green,Track,26.584,50.943,31.927
57,GTD,Russell Ward,21,01:49.2,41:16.1,Green,Track,25.958,50.569,32.658
44,GTD,John Potter,21,01:48.9,41:20.8,Green,Track,26.159,50.558,32.2
27,GTD,Ian James,21,01:49.1,41:21.4,Green,Track,26.406,50.941,31.755
023,GTD,Alessio Rovera,21,01:48.9,41:23.6,Green,Track,25.783,51.149,31.981
1,GTD,Madison Snow,21,01:49.4,41:24.2,Green,Track,26.293,51.053,32.061
47,GTD,Giorgio Sernagiotto,21,01:49.5,41:27.5,Green,Track,25.827,51.341,32.339
96,GTD,Robby Foley,21,01:50.0,41:35.0,Green,Track,25.963,51.477,32.596
78,GTD,Misha Goikhberg,21,01:50.0,41:35.4,Green,Track,26.442,51.03,32.505
83,GTD,Rahel Frey,21,01:49.5,41:35.7,Green,Track,25.933,50.988,32.557
21,GTD,Simon Mann,21,01:50.2,41:36.7,Green,Track,26.285,51.113,32.841
66,GTD,Sheena Monk,21,01:49.9,41:36.8,Green,Track,26.198,51.04,32.649
42,GTD,Alessio Deledda,21,01:50.9,41:55.1,Green,Track,26.962,51.547,32.435
16,GTD,Ryan Hardwick,21,01:50.5,42:00.7,Green,Track,26.156,51.556,32.764
80,GTD,PJ Hyett,19,01:50.6,42:08.1,Green,Track,26.213,51.649,32.772
77,GTD,Alan Brynjolfsson,21,01:52.1,42:11.3,Green,Track,26.525,52.3,33.235
91,GTD,Alan Metni,21,01:52.3,42:11.8,Green,Track,27.076,52.006,33.218
92,GTD,David Brule,21,01:55.9,42:32.1,Green,Track,29.587,52.81,33.489
19,GTD,Claudio Schiavoni,21,01:51.0,42:40.5,Green,Track,26.437,51.534,33.009
32,GTD,Mike Skeen,22,01:48.3,42:44.7,Green,Track,26.021,50.38,31.916
75,GTD,Fabian Schiller,22,01:48.3,42:45.3,Green,Track,25.709,50.598,31.974
70,GTD,Marvin Kirchhofer,22,01:48.1,42:46.1,Green,Track,25.776,50.384,31.922
93,GTD,Kyle Marcelli,22,01:47.9,42:49.0,Green,Track,25.542,50.224,32.09
12,GTD,Aaron Telitz,22,01:48.4,42:53.3,Green,Track,25.699,51.016,31.711
57,GTD,Russell Ward,22,01:48.9,43:05.0,Green,Track,25.815,50.966,32.089
44,GTD,John Potter,22,01:48.8,43:09.7,Green,Track,26.295,50.602,31.938
27,GTD,Ian James,22,01:48.4,43:09.8,Green,Track,26.439,50.354,31.63
023,GTD,Alessio Rovera,22,01:48.8,43:12.4,Green,Track,25.641,51.228,31.914
1,GTD,Madison Snow,22,01:49.1,43:13.3,Green,Track,25.937,51.041,32.09
47,GTD,Giorgio Sernagiotto,22,01:50.1,43:17.6,Green,Track,25.708,51.96,32.468
96,GTD,Robby Foley,22,01:49.5,43:24.6,Green,Track,26.113,51.165,32.244
78,GTD,Misha Goikhberg,22,01:49.5,43:24.9,Green,Track,26.066,51.201,32.237
83,GTD,Rahel Frey,22,01:49.6,43:25.3,Green,Track,26.014,51.24,32.306
21,GTD,Simon Mann,22,01:49.6,43:26.3,Green,Track,26.036,51.22,32.365
66,GTD,Sheena Monk,22,01:50.0,43:26.8,Green,Track,26.204,51.074,32.737
42,GTD,Alessio Deledda,22,01:49.5,43:44.6,Green,Track,25.951,51.215,32.334
16,GTD,Ryan Hardwick,22,01:50.7,43:51.4,Green,Track,26.256,51.481,32.959
80,GTD,PJ Hyett,20,01:50.7,43:58.8,Green,Track,26.034,51.704,32.929
77,GTD,Alan Brynjolfsson,22,01:51.7,44:03.1,Green,Track,26.351,52.112,33.272
91,GTD,Alan Metni,22,01:51.5,44:03.2,Green,Track,26.526,51.935,32.99
92,GTD,David Brule,22,01:52.5,44:24.6,Green,Track,26.653,52.28,33.589
19,GTD,Claudio Schiavoni,22,01:51.1,44:31.5,Green,Track,26.116,51.899,33.035
32,GTD,Mike Skeen,23,01:47.9,44:32.7,Green,Track,25.621,50.318,31.977
75,GTD,Fabian Schiller,23,01:48.8,44:34.1,Green,Track,25.515,50.242,32.998
93,GTD,Kyle Marcelli,23,01:48.1,44:37.1,Green,Track,25.43,50.638,32.038
12,GTD,Aaron Telitz,23,01:48.4,44:41.7,Green,Track,25.842,50.631,31.919
70,GTD,Marvin Kirchhofer,23,02:02.2,44:48.3,Green,Pit,25.72,50.263,46.208
57,GTD,Russell Ward,23,01:49.4,44:54.4,Green,Track,26.33,50.794,32.288
44,GTD,John Potter,23,01:49.8,44:59.4,Green,Track,25.978,51.5,32.284
27,GTD,Ian James,23,01:49.7,44:59.5,Green,Track,26.868,50.641,32.157
023,GTD,Alessio Rovera,23,01:49.4,45:01.8,Green,Track,26.12,51.262,31.992
1,GTD,Madison Snow,23,01:48.9,45:02.2,Green,Track,26.026,50.818,32.027
47,GTD,Giorgio Sernagiotto,23,01:50.1,45:07.7,Green,Track,26.122,51.164,32.82
96,GTD,Robby Foley,23,01:49.2,45:13.7,Green,Track,25.972,51.029,32.159
78,GTD,Misha Goikhberg,23,01:49.1,45:14.1,Green,Track,25.959,51.051,32.128
83,GTD,Rahel Frey,23,01:49.1,45:14.4,Green,Track,25.881,51.025,32.158
21,GTD,Simon Mann,23,01:48.9,45:15.2,Green,Track,25.81,50.86,32.262
66,GTD,Sheena Monk,23,01:49.0,45:15.8,Green,Track,25.781,50.518,32.742
42,GTD,Alessio Deledda,23,01:50.7,45:35.4,Green,Track,26.118,51.818,32.804
16,GTD,Ryan Hardwick,23,01:51.5,45:42.9,Green,Track,26.309,52.158,33.062
80,GTD,PJ Hyett,21,01:51.0,45:49.7,Green,Track,26.145,51.813,33.021
91,GTD,Alan Metni,23,01:53.4,45:56.6,Green,Track,26.974,52.647,33.812
77,GTD,Alan Brynjolfsson,23,01:54.1,45:57.2,Green,Track,26.59,53.069,34.454
92,GTD,David Brule,23,01:54.2,46:18.8,Green,Track,26.27,52.992,34.94
32,GTD,Mike Skeen,24,01:48.4,46:21.0,Green,Track,25.975,50.324,32.056
75,GTD,Fabian Schiller,24,01:47.9,46:22.0,Green,Track,25.608,50.434,31.884
93,GTD,Kyle Marcelli,24,01:48.8,46:26.0,Green,Track,25.714,50.767,32.355
19,GTD,Claudio Schiavoni,23,01:54.7,46:26.3,Green,Track,27.983,53.834,32.915
12,GTD,Aaron Telitz,24,01:48.9,46:30.5,Green,Track,25.713,50.846,32.294
57,GTD,Russell Ward,24,01:49.3,46:43.7,Green,Track,26.211,50.824,32.285
27,GTD,Ian James,24,01:48.8,46:48.3,Green,Track,26.372,50.603,31.87
44,GTD,John Potter,24,01:49.6,46:49.0,Green,Track,26.957,50.691,31.962
023,GTD,Alessio Rovera,24,01:48.9,46:50.7,Green,Track,25.721,51.26,31.968
1,GTD,Madison Snow,24,01:48.9,46:51.0,Green,Track,26.088,50.818,31.957
47,GTD,Giorgio Sernagiotto,24,01:49.9,46:57.7,Green,Track,25.73,51.457,32.723
78,GTD,Misha Goikhberg,24,01:48.9,47:03.0,Green,Track,25.782,51.042,32.088
96,GTD,Robby Foley,24,01:49.7,47:03.4,Green,Track,25.86,51.552,32.273
83,GTD,Rahel Frey,24,01:49.2,47:03.5,Green,Track,25.935,51.271,31.953
21,GTD,Simon Mann,24,01:48.9,47:04.1,Green,Track,25.954,50.723,32.181
66,GTD,Sheena Monk,24,01:49.6,47:05.4,Green,Track,25.884,51.182,32.52
16,GTD,Ryan Hardwick,24,01:50.4,47:33.3,Green,Track,26.136,51.477,32.796
42,GTD,Alessio Deledda,24,02:02.4,47:37.8,Green,Pit,25.809,51.383,45.214
80,GTD,PJ Hyett,22,01:50.7,47:40.4,Green,Track,26.091,51.714,32.86
70,GTD,Brendan Iribe,24,02:58.5,47:46.8,Green,Track,92.113,53.325,33.044
91,GTD,Alan Metni,24,01:51.5,47:48.1,Green,Track,26.51,52.113,32.843
77,GTD,Alan Brynjolfsson,24,01:51.9,47:49.1,Green,Track,26.325,52.451,33.126
32,GTD,Mike Skeen,25,01:47.7,48:08.8,Green,Track,25.596,50.394,31.755
75,GTD,Fabian Schiller,25,01:47.5,48:09.5,Green,Track,25.492,50.208,31.804
92,GTD,David Brule,24,01:53.8,48:12.7,Green,Track,26.905,53.675,33.255
93,GTD,Kyle Marcelli,25,01:47.8,48:13.8,Green,Track,25.611,50.253,31.967
12,GTD,Aaron Telitz,25,01:49.0,48:19.5,Green,Track,26.048,50.741,32.221
19,GTD,Claudio Schiavoni,24,01:55.0,48:21.3,Green,Track,27.212,54.59,33.198
57,GTD,Russell Ward,25,01:48.6,48:32.3,Green,Track,26.129,50.533,31.904
27,GTD,Ian James,25,01:48.3,48:36.6,Green,Track,25.99,50.42,31.895
44,GTD,John Potter,25,01:48.8,48:37.9,Green,Track,26.007,50.657,32.183
023,GTD,Alessio Rovera,25,01:48.8,48:39.5,Green,Track,25.727,51.015,32.067
1,GTD,Madison Snow,25,01:49.2,48:40.2,Green,Track,26.086,50.931,32.204
78,GTD,Misha Goikhberg,25,01:48.8,48:51.8,Green,Track,25.66,50.749,32.388
96,GTD,Robby Foley,25,01:50.5,48:53.9,Green,Track,26.276,52.002,32.202
83,GTD,Rahel Frey,25,01:50.7,48:54.2,Green,Track,26.844,51.482,32.339
21,GTD,Simon Mann,25,01:50.4,48:54.5,Green,Track,26.75,51.442,32.228
66,GTD,Sheena Monk,25,01:49.9,48:55.3,Green,Track,26.086,51.155,32.661
47,GTD,Giorgio Sernagiotto,25,02:03.1,49:00.8,Green,Pit,25.893,51.155,46.078
16,GTD,Ryan Hardwick,25,01:50.9,49:24.3,Green,Track,26.243,51.536,33.157
80,GTD,PJ Hyett,23,01:52.3,49:32.7,Green,Track,26.526,52.247,33.545
70,GTD,Brendan Iribe,25,01:49.2,49:36.0,Green,Track,26.389,50.679,32.122
91,GTD,Alan Metni,25,01:53.4,49:41.5,Green,Track,27.6,52.502,33.331
77,GTD,Alan Brynjolfsson,25,01:53.4,49:42.4,Green,Track,27.289,52.687,33.376
32,GTD,Mike Skeen,26,01:47.7,49:56.4,Green,Track,25.69,50.133,31.868
75,GTD,Fabian Schiller,26,01:48.6,49:58.0,Green,Track,26.101,50.452,32.007
93,GTD,Kyle Marcelli,26,01:49.0,50:02.8,Green,Track,25.667,50.473,32.811
92,GTD,David Brule,25,01:53.0,50:05.6,Green,Track,27.12,52.296,33.543
12,GTD,Aaron Telitz,26,01:49.2,50:08.7,Green,Track,25.92,50.646,32.597
19,GTD,Claudio Schiavoni,25,01:53.9,50:15.1,Green,Track,26.456,54.077,33.351
57,GTD,Russell Ward,26,01:48.4,50:20.7,Green,Track,25.949,50.446,32.034
27,GTD,Ian James,26,01:48.1,50:24.7,Green,Track,25.773,50.315,31.982
44,GTD,John Potter,26,01:48.6,50:26.5,Green,Track,25.963,50.524,32.134
023,GTD,Alessio Rovera,26,01:49.1,50:28.6,Green,Track,25.666,51.153,32.246
1,GTD,Madison Snow,26,01:48.9,50:29.2,Green,Track,26.04,50.772,32.132
78,GTD,Misha Goikhberg,26,01:48.4,50:40.2,Green,Track,25.57,50.749,32.045
96,GTD,Robby Foley,26,01:49.5,50:43.4,Green,Track,26.176,51.084,32.265
83,GTD,Rahel Frey,26,01:49.6,50:43.8,Green,Track,26.131,51.144,32.366
21,GTD,Simon Mann,26,01:49.5,50:44.0,Green,Track,26.212,50.972,32.304
66,GTD,Sheena Monk,26,01:49.8,50:45.1,Green,Track,25.701,50.962,33.13
16,GTD,Ryan Hardwick,26,01:52.3,51:16.6,Green,Track,27.298,51.803,33.186
80,GTD,PJ Hyett,24,01:51.5,51:24.2,Green,Track,26.701,51.947,32.831
70,GTD,Brendan Iribe,26,01:51.8,51:27.7,Green,Track,25.939,53.675,32.158
91,GTD,Alan Metni,26,01:51.2,51:32.8,Green,Track,26.271,51.942,33.01
77,GTD,Alan Brynjolfsson,26,01:51.0,51:33.4,Green,Track,26.104,51.966,32.898
32,GTD,Mike Skeen,27,01:47.7,51:44.1,Green,Track,25.505,50.256,31.902
75,GTD,Fabian Schiller,27,01:47.6,51:45.6,Green,Track,25.61,50.109,31.869
93,GTD,Kyle Marcelli,27,01:47.5,51:50.3,Green,Track,25.669,50.239,31.607
92,GTD,David Brule,26,01:51.6,51:57.2,Green,Track,26.294,52.045,33.241
12,GTD,Aaron Telitz,27,01:51.9,52:00.6,Green,Track,26.795,53.237,31.9
19,GTD,Claudio Schiavoni,26,01:51.9,52:07.1,Green,Track,26.497,51.551,33.876
42,GTD,Kerong Li,25,04:29.9,52:07.6,Green,Track,173.665,60.393,35.809
