Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
44,GTD,Jonathan Adam,271,02:49.1,31:22.4,Yellow,Track,26.418,82.084,60.609
19,GTD,John Megrue,272,02:47.9,31:23.9,Yellow,Track,26.84,80.246,60.844
42,GTD,Don Yount,272,02:44.1,31:26.5,Yellow,Track,27.256,76.202,60.605
98,GTD,Paul Dalla Lana,233,02:33.4,31:31.4,Yellow,Track,26.569,66.982,59.843
96,GTD,Michael Dinan,258,37:33.3,31:50.6,Yellow,Pit,79.379,59.53,2114.441
99,GTD,Katherine Legge,238,03:08.1,34:15.3,Yellow,Track,33.162,93.58,61.311
70,GTD,Jordan Pepper,274,03:18.7,34:16.1,Yellow,Pit,35.475,93.426,69.781
32,GTD,Scott Andrews,274,03:15.7,34:18.0,Yellow,Pit,34.968,92.52,68.176
12,GTD,Aaron Telitz,202,03:07.2,34:18.0,Yellow,Track,32.388,93.367,61.417
39,GTD,Robert Megennis,256,03:05.6,34:20.3,Yellow,Track,35.729,90.119,59.755
71,GTD,Franck Perera,270,03:06.1,34:21.7,Yellow,Track,37.013,88.714,60.401
47,GTD,Giorgio Sernagiotto,217,03:05.0,34:22.3,Yellow,Track,37.219,88.692,59.096
16,GTD,Ryan Hardwick,273,03:05.0,34:22.9,Yellow,Track,37.397,88.783,58.836
44,GTD,Jonathan Adam,272,03:02.8,34:25.2,Yellow,Track,36.834,89.191,56.746
64,GTD,Hugh Plumb,268,03:20.1,34:25.9,Yellow,Pit,33.923,93.249,72.963
42,GTD,Don Yount,273,03:00.5,34:27.1,Yellow,Track,39.903,86.178,54.449
57,GTD,Lucas Auer,274,03:14.5,34:28.1,Yellow,Pit,35.796,89.917,68.809
98,GTD,Paul Dalla Lana,234,03:00.0,34:31.4,Yellow,Track,38.528,87.074,54.432
21,GTD,Simon Mann,274,03:15.5,34:31.8,Yellow,Pit,37.328,88.581,69.569
66,GTD,Till Bechtolsheimer,274,03:13.8,34:32.7,Yellow,Pit,36.906,88.765,68.083
19,GTD,John Megrue,273,03:14.6,34:38.5,Yellow,Pit,37.056,89.013,68.573
96,GTD,Bill Auberlen,259,03:38.9,35:29.5,Yellow,Pit,97.531,64.245,57.168
27,GTD,Ian James,274,04:08.8,35:30.1,Yellow,Pit,36.898,89.383,122.564
99,GTD,Katherine Legge,239,02:49.1,37:04.4,Yellow,Track,45.253,88.313,35.583
12,GTD,Aaron Telitz,203,02:49.0,37:07.0,Yellow,Track,45.425,88.825,34.761
71,GTD,Franck Perera,271,02:46.1,37:07.8,Yellow,Track,45.072,86.029,35.004
47,GTD,Giorgio Sernagiotto,218,02:46.5,37:08.8,Yellow,Track,44.833,86.632,35.069
39,GTD,Robert Megennis,257,02:49.6,37:09.8,Yellow,Track,45.208,88.373,35.992
16,GTD,Ryan Hardwick,274,02:47.1,37:10.0,Yellow,Track,44.951,86.23,35.925
44,GTD,Jonathan Adam,273,02:46.4,37:11.6,Yellow,Track,44.448,85.959,35.987
42,GTD,Don Yount,274,02:45.5,37:12.6,Yellow,Track,43.886,85.526,36.091
98,GTD,Paul Dalla Lana,235,02:43.6,37:15.1,Yellow,Track,43.126,83.752,36.77
32,GTD,Mike Skeen,275,03:32.1,37:50.0,Yellow,Track,100.924,64.434,46.701
57,GTD,Russell Ward,275,03:22.7,37:50.7,Yellow,Track,94.388,63.628,44.648
21,GTD,Simon Mann,275,03:19.9,37:51.6,Yellow,Track,95.178,60.901,43.795
66,GTD,Kyffin Simpson,275,03:19.8,37:52.4,Yellow,Track,95.018,61.608,43.161
64,GTD,Matt Plumb,269,03:47.7,38:13.6,Yellow,Track,117.939,71.901,37.865
19,GTD,Jeff Segal,274,03:35.7,38:14.2,Yellow,Track,105.854,72.091,37.714
27,GTD,Ian James,275,02:45.6,38:15.7,Yellow,Track,56.662,70.106,38.802
71,GTD,Franck Perera,272,01:57.4,39:05.2,Yellow,Track,27.01,53.851,36.54
98,GTD,Paul Dalla Lana,236,01:54.1,39:09.2,Yellow,Track,27.576,52.962,33.596
99,GTD,Katherine Legge,240,02:11.6,39:16.1,Yellow,Pit,28.89,53.672,49.073
47,GTD,Giorgio Sernagiotto,219,02:09.4,39:18.2,Yellow,Pit,26.774,53.595,49.022
39,GTD,Robert Megennis,258,02:09.4,39:19.2,Yellow,Pit,27.545,52.656,49.195
16,GTD,Ryan Hardwick,275,02:09.8,39:19.8,Yellow,Pit,27.794,52.479,49.532
44,GTD,Jonathan Adam,274,02:10.3,39:21.9,Yellow,Pit,27.154,52.993,50.17
42,GTD,Don Yount,275,02:10.5,39:23.1,Yellow,Pit,27.451,53.685,49.363
12,GTD,Aaron Telitz,204,02:44.9,39:52.0,Yellow,Pit,27.079,54.06,83.798
32,GTD,Mike Skeen,276,03:21.4,41:11.5,Yellow,Track,37.634,96.547,67.26
57,GTD,Russell Ward,276,03:21.5,41:12.3,Yellow,Track,37.867,96.566,67.079
21,GTD,Simon Mann,276,03:21.7,41:13.4,Yellow,Track,37.808,96.471,67.451
66,GTD,Kyffin Simpson,276,03:21.7,41:14.2,Yellow,Track,37.739,96.349,67.619
64,GTD,Matt Plumb,270,03:01.4,41:15.0,Yellow,Track,29.271,84.573,67.543
19,GTD,Jeff Segal,275,03:01.9,41:16.0,Yellow,Track,29.418,85.058,67.383
27,GTD,Ian James,276,03:01.7,41:17.4,Yellow,Track,29.109,85.134,67.497
98,GTD,Paul Dalla Lana,237,02:11.1,41:20.3,Yellow,Track,26.596,51.392,53.13
71,GTD,Franck Perera,273,02:19.7,41:24.9,Yellow,Pit,26.984,50.445,62.296
70,GTD,Brendan Iribe,275,07:29.7,41:45.7,Yellow,Track,348.202,65.543,35.907
12,GTD,Aaron Telitz,205,02:28.5,42:20.5,Yellow,Track,54.641,58.899,34.986
16,GTD,Zacharie Robichon,276,03:09.7,42:29.5,Yellow,Track,92.609,61.392,35.668
99,GTD,Katherine Legge,241,03:14.4,42:30.4,Yellow,Track,98.603,60.42,35.362
39,GTD,Corey Lewis,259,03:14.6,42:33.8,Yellow,Track,96.823,62.819,34.945
44,GTD,Jonathan Adam,275,03:13.4,42:35.3,Yellow,Track,94.515,62.953,35.941
42,GTD,Jaden Conwright,276,03:25.2,42:48.3,Yellow,Track,106.711,62.667,35.869
47,GTD,Giorgio Sernagiotto,220,04:48.3,44:06.5,Green,Track,140.532,91.969,55.764
21,GTD,Simon Mann,277,03:00.2,44:13.6,Green,Track,42.834,87.491,49.857
32,GTD,Mike Skeen,277,03:02.2,44:13.7,Green,Track,43.487,87.924,50.766
57,GTD,Russell Ward,277,03:01.6,44:13.8,Green,Track,43.26,87.762,50.543
64,GTD,Matt Plumb,271,02:59.4,44:14.4,Green,Track,42.891,87.072,49.454
66,GTD,Kyffin Simpson,277,03:00.2,44:14.4,Green,Track,43.009,87.16,50.055
19,GTD,Jeff Segal,276,02:58.7,44:14.7,Green,Track,42.826,86.956,48.909
27,GTD,Ian James,277,02:57.6,44:15.0,Green,Track,42.241,87.247,48.071
70,GTD,Brendan Iribe,276,02:29.8,44:15.5,Green,Track,28.982,75.392,45.388
98,GTD,Paul Dalla Lana,238,02:55.3,44:15.6,Green,Track,41.098,87.016,47.161
12,GTD,Aaron Telitz,206,01:57.9,44:18.4,Green,Track,28.768,55.487,33.661
16,GTD,Zacharie Robichon,277,01:53.3,44:22.8,Green,Track,27.816,52.417,33.061
99,GTD,Katherine Legge,242,01:54.1,44:24.5,Green,Track,28.424,52.815,32.825
39,GTD,Corey Lewis,260,01:52.2,44:26.0,Green,Track,27.145,52.054,32.98
44,GTD,Jonathan Adam,276,01:54.3,44:29.6,Green,Track,27.994,52.852,33.483
71,GTD,Franck Perera,274,03:18.8,44:43.7,Green,Track,103.859,59.658,35.233
42,GTD,Jaden Conwright,277,01:55.4,44:43.7,Green,Track,28.439,53.573,33.377
47,GTD,Giorgio Sernagiotto,221,01:56.7,46:03.2,Green,Track,29.796,53.654,33.259
21,GTD,Simon Mann,278,01:52.3,46:05.8,Green,Track,28.082,51.843,32.336
32,GTD,Mike Skeen,278,01:53.0,46:06.7,Green,Track,27.807,52.462,32.731
57,GTD,Russell Ward,278,01:53.0,46:06.9,Green,Track,27.768,52.941,32.32
66,GTD,Kyffin Simpson,278,01:53.0,46:07.4,Green,Track,27.728,52.614,32.684
64,GTD,Matt Plumb,272,01:53.2,46:07.5,Green,Track,27.927,52.57,32.665
70,GTD,Brendan Iribe,277,01:52.2,46:07.7,Green,Track,27.359,52.803,32.011
19,GTD,Jeff Segal,277,01:55.3,46:10.0,Green,Track,28.344,53.443,33.497
98,GTD,Paul Dalla Lana,239,01:54.7,46:10.3,Green,Track,28.2,52.881,33.632
12,GTD,Aaron Telitz,207,01:52.4,46:10.8,Green,Track,26.732,53.22,32.463
16,GTD,Zacharie Robichon,278,01:48.8,46:11.6,Green,Track,26.554,50.293,31.947
99,GTD,Katherine Legge,243,01:48.7,46:13.2,Green,Track,26.028,50.295,32.376
39,GTD,Corey Lewis,261,01:49.3,46:15.3,Green,Track,25.974,50.319,32.985
27,GTD,Ian James,278,02:02.7,46:17.7,Green,Track,28.694,57.665,36.376
44,GTD,Jonathan Adam,277,01:49.6,46:19.3,Green,Track,26.149,51.092,32.386
42,GTD,Jaden Conwright,278,01:49.9,46:33.6,Green,Track,26.21,50.874,32.771
71,GTD,Franck Perera,275,01:51.5,46:35.1,Green,Track,27.258,51.737,32.471
47,GTD,Giorgio Sernagiotto,222,01:48.7,47:51.9,Green,Track,26.479,50.154,32.098
21,GTD,Simon Mann,279,01:47.7,47:53.5,Green,Track,25.766,49.974,31.953
32,GTD,Mike Skeen,279,01:48.2,47:54.9,Green,Track,25.981,50.392,31.874
57,GTD,Russell Ward,279,01:48.5,47:55.4,Green,Track,25.981,50.368,32.166
66,GTD,Kyffin Simpson,279,01:48.7,47:56.1,Green,Track,25.955,50.3,32.417
70,GTD,Brendan Iribe,278,01:48.6,47:56.3,Green,Track,26.169,50.521,31.941
64,GTD,Matt Plumb,273,01:49.9,47:57.4,Green,Track,26.757,50.377,32.763
12,GTD,Aaron Telitz,208,01:49.4,48:00.2,Green,Track,26.664,51.021,31.686
16,GTD,Zacharie Robichon,279,01:49.9,48:01.5,Green,Track,26.997,50.812,32.067
19,GTD,Jeff Segal,278,01:51.6,48:01.6,Green,Track,26.746,52.166,32.662
98,GTD,Paul Dalla Lana,240,01:52.0,48:02.3,Green,Track,27.677,51.492,32.809
99,GTD,Katherine Legge,244,01:50.0,48:03.2,Green,Track,26.611,50.973,32.388
39,GTD,Corey Lewis,262,01:48.6,48:03.8,Green,Track,25.725,50.574,32.254
44,GTD,Jonathan Adam,278,01:49.1,48:08.3,Green,Track,26.042,50.825,32.183
27,GTD,Ian James,279,01:57.1,48:14.8,Green,Track,27.996,54.265,34.807
42,GTD,Jaden Conwright,279,01:47.6,48:21.2,Green,Track,25.49,49.993,32.159
71,GTD,Franck Perera,276,01:47.5,48:22.6,Green,Track,25.39,50.034,32.091
47,GTD,Giorgio Sernagiotto,223,01:47.1,49:39.0,Green,Track,25.76,49.598,31.735
21,GTD,Simon Mann,280,01:46.1,49:39.7,Green,Track,25.177,49.299,31.667
32,GTD,Mike Skeen,280,01:47.6,49:42.5,Green,Track,25.623,49.757,32.207
57,GTD,Russell Ward,280,01:48.6,49:44.0,Green,Track,26.432,50.164,32.019
70,GTD,Brendan Iribe,279,01:48.3,49:44.6,Green,Track,26.369,50.216,31.745
66,GTD,Kyffin Simpson,280,01:48.6,49:44.7,Green,Track,26.17,50.199,32.247
64,GTD,Matt Plumb,274,01:47.7,49:45.2,Green,Track,25.61,50.146,31.99
12,GTD,Aaron Telitz,209,01:46.6,49:46.8,Green,Track,25.165,49.75,31.701
16,GTD,Zacharie Robichon,280,01:46.4,49:47.9,Green,Track,25.209,49.296,31.882
19,GTD,Jeff Segal,279,01:48.6,49:50.2,Green,Track,25.886,50.135,32.621
98,GTD,Paul Dalla Lana,241,01:49.3,49:51.6,Green,Track,26.202,50.883,32.169
99,GTD,Katherine Legge,245,01:48.7,49:51.9,Green,Track,26.328,50.417,31.987
39,GTD,Corey Lewis,263,01:48.7,49:52.5,Green,Track,25.906,50.629,32.14
44,GTD,Jonathan Adam,279,01:48.1,49:56.4,Green,Track,25.571,50.405,32.124
42,GTD,Jaden Conwright,280,01:47.8,50:09.0,Green,Track,25.176,49.694,32.935
71,GTD,Franck Perera,277,01:47.1,50:09.7,Green,Track,24.898,49.708,32.448
27,GTD,Ian James,280,01:55.3,50:10.1,Green,Track,27.049,53.852,34.434
21,GTD,Simon Mann,281,01:48.1,51:27.7,Green,Track,25.41,50.57,32.089
47,GTD,Giorgio Sernagiotto,224,01:49.1,51:28.1,Green,Track,25.637,51.518,31.979
32,GTD,Mike Skeen,281,01:46.5,51:29.0,Green,Track,25.326,49.769,31.428
57,GTD,Russell Ward,281,01:46.5,51:30.4,Green,Track,25.191,49.588,31.68
70,GTD,Brendan Iribe,280,01:47.9,51:32.5,Green,Track,25.651,50.294,31.918
66,GTD,Kyffin Simpson,281,01:48.6,51:33.3,Green,Track,26.354,49.905,32.35
64,GTD,Matt Plumb,275,01:48.5,51:33.7,Green,Track,26.264,50.078,32.121
12,GTD,Aaron Telitz,210,01:47.5,51:34.4,Green,Track,25.689,50.021,31.835
16,GTD,Zacharie Robichon,281,01:47.5,51:35.4,Green,Track,25.244,50.004,32.288
19,GTD,Jeff Segal,280,01:48.0,51:38.2,Green,Track,25.705,49.932,32.318
99,GTD,Katherine Legge,246,01:48.0,51:39.9,Green,Track,25.928,50.016,32.08
98,GTD,Paul Dalla Lana,242,01:49.2,51:40.7,Green,Track,25.922,50.524,32.708
39,GTD,Corey Lewis,264,01:48.2,51:40.7,Green,Track,25.553,50.133,32.549
44,GTD,Jonathan Adam,280,01:47.5,51:43.9,Green,Track,25.417,50.065,31.975
42,GTD,Jaden Conwright,281,01:46.9,51:55.9,Green,Track,25.162,49.733,31.985
71,GTD,Franck Perera,278,01:47.3,51:57.0,Green,Track,25.365,49.988,31.928
27,GTD,Ian James,281,01:54.9,52:05.0,Green,Track,27.618,52.989,34.3
21,GTD,Nicklas Nielsen,282,01:45.7,53:13.4,Green,Track,24.856,49.171,31.651
47,GTD,Giorgio Sernagiotto,225,01:46.2,53:14.3,Green,Track,25.118,49.435,31.63
32,GTD,Mike Skeen,282,01:46.4,53:15.4,Green,Track,25.074,49.74,31.591
57,GTD,Russell Ward,282,01:46.8,53:17.2,Green,Track,25.437,49.559,31.754
70,GTD,Brendan Iribe,281,01:48.1,53:20.6,Green,Track,25.984,50.015,32.14
66,GTD,Kyffin Simpson,282,01:47.8,53:21.1,Green,Track,25.545,50.15,32.146
64,GTD,Matt Plumb,276,01:47.6,53:21.3,Green,Track,25.573,50.021,32.017
12,GTD,Aaron Telitz,211,01:47.7,53:22.0,Green,Track,25.859,50.043,31.772
16,GTD,Zacharie Robichon,282,01:48.3,53:23.7,Green,Track,25.916,49.978,32.385
19,GTD,Jeff Segal,281,01:47.1,53:25.3,Green,Track,25.383,49.696,32.056
99,GTD,Katherine Legge,247,01:46.1,53:26.1,Green,Track,25.298,49.291,31.535
39,GTD,Corey Lewis,265,01:47.4,53:28.2,Green,Track,25.603,49.761,32.062
98,GTD,Paul Dalla Lana,243,01:48.7,53:29.4,Green,Track,26.272,50.466,31.914
44,GTD,Jonathan Adam,281,01:47.9,53:31.7,Green,Track,25.48,50.242,32.136
42,GTD,Jaden Conwright,282,01:47.0,53:42.9,Green,Track,25.079,49.685,32.253
71,GTD,Franck Perera,279,01:47.0,53:44.0,Green,Track,24.961,49.904,32.143
27,GTD,Ian James,282,01:53.9,53:58.9,Green,Track,26.788,53.036,34.09
21,GTD,Nicklas Nielsen,283,01:46.4,54:59.8,Green,Track,24.797,49.335,32.25
47,GTD,Giorgio Sernagiotto,226,01:46.4,55:00.7,Green,Track,25.325,49.5,31.581
32,GTD,Mike Skeen,283,01:46.7,55:02.1,Green,Track,25.226,49.796,31.672
57,GTD,Russell Ward,283,01:45.9,55:03.1,Green,Track,24.961,49.292,31.642
70,GTD,Brendan Iribe,282,01:47.7,55:08.3,Green,Track,25.67,49.878,32.144
66,GTD,Kyffin Simpson,283,01:47.3,55:08.4,Green,Track,25.496,49.969,31.785
64,GTD,Matt Plumb,277,01:48.0,55:09.3,Green,Track,26.171,49.937,31.919
12,GTD,Aaron Telitz,212,01:48.5,55:10.6,Green,Track,26.361,50.395,31.772
16,GTD,Zacharie Robichon,283,01:48.0,55:11.7,Green,Track,25.622,50.507,31.888
19,GTD,Jeff Segal,282,01:47.6,55:12.9,Green,Track,25.879,49.873,31.895
99,GTD,Katherine Legge,248,01:47.0,55:13.0,Green,Track,25.661,49.712,31.58
39,GTD,Corey Lewis,266,01:46.8,55:15.0,Green,Track,25.292,49.672,31.857
98,GTD,Paul Dalla Lana,244,01:48.4,55:17.7,Green,Track,25.576,50.416,32.371
44,GTD,Jonathan Adam,282,01:48.6,55:20.3,Green,Track,25.543,50.606,32.421
42,GTD,Jaden Conwright,283,01:46.8,55:29.7,Green,Track,25.014,49.748,32.011
71,GTD,Franck Perera,280,01:46.1,55:30.1,Green,Track,24.908,49.514,31.64
21,GTD,Nicklas Nielsen,284,01:46.0,56:45.8,Green,Track,25.023,49.346,31.647
47,GTD,Giorgio Sernagiotto,227,01:46.3,56:47.0,Green,Track,25.346,49.6,31.341
32,GTD,Mike Skeen,284,01:46.4,56:48.5,Green,Track,25.145,49.669,31.609
57,GTD,Russell Ward,284,01:45.8,56:48.9,Green,Track,24.974,49.325,31.525
70,GTD,Brendan Iribe,283,01:47.0,56:55.4,Green,Track,25.665,49.712,31.671
66,GTD,Kyffin Simpson,284,01:48.9,56:57.3,Green,Track,26.162,50.073,32.641
64,GTD,Matt Plumb,278,01:48.5,56:57.7,Green,Track,25.56,50.083,32.807
12,GTD,Aaron Telitz,213,01:48.3,56:58.9,Green,Track,25.509,51.203,31.582
16,GTD,Zacharie Robichon,284,01:47.9,56:59.6,Green,Track,25.532,50.485,31.911
19,GTD,Jeff Segal,283,01:48.0,57:00.9,Green,Track,25.802,50.312,31.881
99,GTD,Katherine Legge,249,01:48.1,57:01.1,Green,Track,26.477,50.05,31.543
39,GTD,Corey Lewis,267,01:47.2,57:02.1,Green,Track,25.503,49.716,31.942
98,GTD,Paul Dalla Lana,245,01:48.4,57:06.1,Green,Track,25.669,50.626,32.068
44,GTD,Jonathan Adam,283,01:50.5,57:10.8,Green,Track,25.662,52.479,32.369
71,GTD,Franck Perera,281,01:47.1,57:17.2,Green,Track,25.123,49.906,32.096
42,GTD,Jaden Conwright,284,01:48.1,57:17.7,Green,Track,25.817,50.388,31.873
21,GTD,Nicklas Nielsen,285,01:46.3,58:32.1,Green,Track,25.22,49.408,31.715
47,GTD,Giorgio Sernagiotto,228,01:46.6,58:33.6,Green,Track,25.265,49.664,31.708
32,GTD,Mike Skeen,285,01:47.1,58:35.6,Green,Track,25.198,49.771,32.09
57,GTD,Russell Ward,285,01:47.3,58:36.2,Green,Track,25.396,49.941,31.92
70,GTD,Brendan Iribe,284,01:46.9,58:42.3,Green,Track,25.555,49.586,31.783
66,GTD,Kyffin Simpson,285,01:46.9,58:44.2,Green,Track,25.251,49.702,31.958
64,GTD,Matt Plumb,279,01:47.3,58:45.1,Green,Track,25.737,49.71,31.89
16,GTD,Zacharie Robichon,285,01:46.8,58:46.4,Green,Track,25.217,49.71,31.824
12,GTD,Aaron Telitz,214,01:47.6,58:46.5,Green,Track,25.493,50.405,31.706
99,GTD,Katherine Legge,250,01:47.5,58:48.6,Green,Track,25.606,49.972,31.942
19,GTD,Jeff Segal,284,01:47.7,58:48.6,Green,Track,25.309,49.612,32.779
39,GTD,Corey Lewis,268,01:47.4,58:49.5,Green,Track,25.335,49.951,32.065
98,GTD,Paul Dalla Lana,246,01:49.4,58:55.5,Green,Track,26.409,50.749,32.2
44,GTD,Jonathan Adam,284,01:50.4,59:01.2,Green,Track,27.434,50.842,32.118
71,GTD,Franck Perera,282,01:46.7,59:03.9,Green,Track,25.268,49.61,31.821
42,GTD,Jaden Conwright,285,01:47.3,59:05.0,Green,Track,25.686,49.796,31.804
21,GTD,Nicklas Nielsen,286,01:46.6,00:18.8,Green,Track,25.774,49.32,31.547
47,GTD,Giorgio Sernagiotto,229,01:46.4,00:20.1,Green,Track,25.182,49.448,31.815
32,GTD,Mike Skeen,286,01:46.3,00:21.9,Green,Track,25.107,49.608,31.612
57,GTD,Russell Ward,286,01:46.3,00:22.4,Green,Track,25.138,49.42,31.702
70,GTD,Brendan Iribe,285,01:47.9,00:30.2,Green,Track,25.985,50.22,31.684
66,GTD,Kyffin Simpson,286,01:48.4,00:32.6,Green,Track,25.498,50.609,32.306
64,GTD,Matt Plumb,280,01:47.8,00:32.9,Green,Track,26.065,49.953,31.817
16,GTD,Zacharie Robichon,286,01:46.8,00:33.2,Green,Track,25.649,49.267,31.881
19,GTD,Jeff Segal,285,01:48.7,00:37.4,Green,Track,26.425,50.176,32.145
99,GTD,Katherine Legge,251,01:50.4,00:39.0,Green,Track,28.233,50.335,31.843
39,GTD,Corey Lewis,269,01:50.2,00:39.7,Green,Track,27.659,50.486,32.081
12,GTD,Aaron Telitz,215,01:56.3,00:42.8,Green,Track,33.82,50.781,31.723
98,GTD,Paul Dalla Lana,247,01:48.2,00:43.7,Green,Track,25.807,50.516,31.896
44,GTD,Jonathan Adam,285,01:48.8,00:50.0,Green,Track,25.589,51.07,32.104
71,GTD,Franck Perera,283,01:46.9,00:50.7,Green,Track,25.146,49.752,31.971
42,GTD,Jaden Conwright,286,01:47.7,00:52.7,Green,Track,25.208,50.517,31.976
21,GTD,Nicklas Nielsen,287,01:46.1,02:04.9,Green,Track,24.985,49.371,31.727
47,GTD,Giorgio Sernagiotto,230,01:47.4,02:07.5,Green,Track,25.875,49.676,31.896
32,GTD,Mike Skeen,287,01:47.0,02:08.9,Green,Track,25.414,49.961,31.607
57,GTD,Russell Ward,287,01:47.1,02:09.5,Green,Track,25.303,50.084,31.666
70,GTD,Brendan Iribe,286,01:47.5,02:17.7,Green,Track,25.427,50.606,31.515
16,GTD,Zacharie Robichon,287,01:46.7,02:19.8,Green,Track,25.716,49.255,31.697
66,GTD,Kyffin Simpson,287,01:48.3,02:20.9,Green,Track,25.737,49.791,32.763
64,GTD,Matt Plumb,281,01:48.4,02:21.3,Green,Track,26.186,50.065,32.14
19,GTD,Jeff Segal,286,01:46.9,02:24.3,Green,Track,25.258,49.641,31.999
99,GTD,Katherine Legge,252,01:46.4,02:25.4,Green,Track,25.268,49.404,31.731
39,GTD,Corey Lewis,270,01:47.3,02:27.1,Green,Track,25.42,50.047,31.88
12,GTD,Aaron Telitz,216,01:46.3,02:29.1,Green,Track,25.413,49.521,31.375
98,GTD,Paul Dalla Lana,248,01:48.4,02:32.1,Green,Track,25.942,50.452,32.055
44,GTD,Jonathan Adam,286,01:47.8,02:37.7,Green,Track,25.494,50.163,32.109
71,GTD,Franck Perera,284,01:47.3,02:38.0,Green,Track,25.157,49.898,32.206
42,GTD,Jaden Conwright,287,01:46.8,02:39.5,Green,Track,25.25,49.777,31.771
96,GTD,Bill Auberlen,260,27:19.8,02:49.4,Green,Pit,326.106,64.571,1249.166
21,GTD,Nicklas Nielsen,288,01:47.0,03:51.9,Green,Track,25.496,50.029,31.523
47,GTD,Giorgio Sernagiotto,231,01:46.7,03:54.2,Green,Track,25.677,49.373,31.656
32,GTD,Mike Skeen,288,01:46.8,03:55.7,Green,Track,25.364,49.87,31.552
57,GTD,Russell Ward,288,01:47.3,03:56.8,Green,Track,25.536,49.981,31.776
70,GTD,Brendan Iribe,287,01:46.7,04:04.4,Green,Track,25.683,49.513,31.519
16,GTD,Zacharie Robichon,288,01:46.1,04:05.9,Green,Track,25.216,49.295,31.59
66,GTD,Kyffin Simpson,288,01:47.3,04:08.2,Green,Track,25.401,49.813,32.07
64,GTD,Matt Plumb,282,01:47.2,04:08.5,Green,Track,25.651,49.805,31.78
19,GTD,Jeff Segal,287,01:47.3,04:11.5,Green,Track,25.292,49.713,32.255
99,GTD,Katherine Legge,253,01:46.5,04:12.0,Green,Track,25.334,49.628,31.58
39,GTD,Corey Lewis,271,01:47.7,04:14.8,Green,Track,25.793,50.033,31.861
12,GTD,Aaron Telitz,217,01:45.8,04:14.9,Green,Track,25.217,49.463,31.115
98,GTD,Paul Dalla Lana,249,01:48.7,04:20.9,Green,Track,25.885,50.722,32.135
44,GTD,Jonathan Adam,287,01:47.5,04:25.2,Green,Track,25.374,50.111,32.007
71,GTD,Franck Perera,285,01:47.5,04:25.5,Green,Track,25.417,49.962,32.097
42,GTD,Jaden Conwright,288,01:46.7,04:26.2,Green,Track,25.163,49.762,31.77
96,GTD,Bill Auberlen,261,02:29.4,05:18.8,Green,Track,56.089,58.519,34.772
21,GTD,Nicklas Nielsen,289,01:46.5,05:38.5,Green,Track,25.16,49.614,31.767
47,GTD,Giorgio Sernagiotto,232,01:47.2,05:41.4,Green,Track,25.615,49.561,31.976
32,GTD,Mike Skeen,289,01:47.1,05:42.8,Green,Track,25.24,49.825,32.044
57,GTD,Russell Ward,289,01:46.7,05:43.5,Green,Track,25.476,49.583,31.681
70,GTD,Brendan Iribe,288,01:48.2,05:52.6,Green,Track,25.921,50.366,31.899
16,GTD,Zacharie Robichon,289,01:47.2,05:53.2,Green,Track,25.19,50.197,31.83
66,GTD,Kyffin Simpson,289,01:47.0,05:55.1,Green,Track,25.31,49.691,31.971
64,GTD,Matt Plumb,283,01:46.9,05:55.4,Green,Track,25.511,49.604,31.749
19,GTD,Jeff Segal,288,01:46.8,05:58.3,Green,Track,25.326,49.624,31.811
99,GTD,Katherine Legge,254,01:46.7,05:58.6,Green,Track,25.43,49.661,31.559
12,GTD,Aaron Telitz,218,01:46.3,06:01.2,Green,Track,25.32,49.566,31.393
39,GTD,Corey Lewis,272,01:47.5,06:02.2,Green,Track,25.652,49.879,31.954
98,GTD,Paul Dalla Lana,250,01:48.5,06:09.4,Green,Track,25.83,50.545,32.16
71,GTD,Franck Perera,286,01:47.9,06:13.4,Green,Track,25.461,50.295,32.141
44,GTD,Jonathan Adam,288,01:48.4,06:13.6,Green,Track,25.512,50.495,32.35
42,GTD,Jaden Conwright,289,01:47.9,06:14.2,Green,Track,25.172,50.612,32.144
96,GTD,Bill Auberlen,262,01:53.6,07:12.4,Green,Track,27.389,52.379,33.846
21,GTD,Nicklas Nielsen,290,01:46.8,07:25.3,Green,Track,25.505,49.563,31.75
47,GTD,Giorgio Sernagiotto,233,01:47.9,07:29.3,Green,Track,26.338,49.941,31.603
32,GTD,Mike Skeen,290,01:47.0,07:29.8,Green,Track,25.579,49.832,31.634
57,GTD,Russell Ward,290,01:46.8,07:30.3,Green,Track,25.196,49.731,31.86
70,GTD,Brendan Iribe,289,01:46.8,07:39.4,Green,Track,25.793,49.601,31.427
16,GTD,Zacharie Robichon,290,01:46.8,07:40.0,Green,Track,25.515,49.557,31.771
66,GTD,Kyffin Simpson,290,01:46.9,07:42.1,Green,Track,25.319,49.657,31.967
64,GTD,Matt Plumb,284,01:46.9,07:42.3,Green,Track,25.474,49.583,31.827
19,GTD,Jeff Segal,289,01:46.5,07:44.8,Green,Track,25.196,49.5,31.781
99,GTD,Katherine Legge,255,01:46.9,07:45.5,Green,Track,25.298,49.582,31.984
12,GTD,Aaron Telitz,219,01:46.5,07:47.7,Green,Track,25.292,49.601,31.652
39,GTD,Corey Lewis,273,01:47.0,07:49.2,Green,Track,25.354,49.658,31.947
98,GTD,Paul Dalla Lana,251,01:49.6,07:59.0,Green,Track,26.513,50.86,32.237
71,GTD,Franck Perera,287,01:46.5,07:59.9,Green,Track,25.143,49.525,31.815
